ClusterName	GeneSetName	Pval	FoldEnrichment	GeneSet	Hit#	GeneSet#	ModGene#	Total#	BH	Bonferroni	Hochberg
Cluster_2	TF_TG_PROXIMAL_FILTERED_ZBTB7A	0.01533185085180214	1.5120393509172059	BCR,ACHE,YPEL1,RAC3,PLEC,RTN4R,GP1BB,NR6A1,PI4KA,DNM1,MAPK1,EML2,AGAP3,ZBTB7A,CDC42EP2,ST6GALNAC6,ZDHHC8,ANK1,TMUB1,RASGRP2,DCAF6,MYC,STMN1,JUNB,JUND,TMEM198,HSPA1L,YDJC,CIB2,LTBP4,PDE4A,KLF16,SSBP3	33	182	2014	16795	0.0593261288832912	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_SIRT6	0.021303821823714483	2.138237465943524	BCR,YPEL1,RAB36,PI4KA,MAPK1,KIF5C,HSPA1L,SERPIND1,YDJC,PDE4DIP	10	39	2014	16795	0.0720570444037402	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_HMGN3	0.025448061435334672	1.8374345681921465	BCR,YPEL1,GNAZ,ADARB1,RAB36,DNAJB2,GP1BB,PI4KA,MAPK1,ANK1,JUNB,JUND,YDJC	13	59	2014	16795	0.0836150590018139	1	1
Cluster_2	TF_TG_PROXIMAL_FILTERED_RDBP	0.04438648221302442	2.452684152111689	BCR,RAB36,PI4KA,MAPK1,YDJC	5	17	2014	16795	0.124498669621898	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F4	1.431918164860867E-33	3.238781033906057	GTSE1,CDCA3,CDCA5,CDCA8,NCAPG2,INCENP,CENPA,CENPW,ATAD5,ATAD2,NEK2,CDC25C,CDC25A,BLM,SHC1,SDF2L1,NDC80,EXO1,TRIM59,CDC45,FBXO5,GBA,TACC3,BUB1B,SYCE2,UBE2C,UBE2S,UBE2T,POLD1,RRM1,RRM2,DDX11,DEPDC1B,PLK4,PLK1,ASH2L,PBK,TK1,CEP55,KIFC1,OIP5,HMGN2,FANCI,MCM7,RFC4,CCDC34,TFDP1,MCM3,MCM4,DNAJC9,HAUS8,CEP152,RPS13,ESCO2,C14ORF80,TUBB,GINS2,FANCD2,TIMELESS,CLSPN,CASP2,H2AFX,RBL1,BUB1,MDC1,NCAPG,NCAPH,EZH2,RECQL4,TROAP,FOXM1,BIRC5,PRC1,RCC1,KIF20A,DSN1,ERI2,XRCC2,ANLN,KIF14,KIF15,KIF23,KIF2C,SPC24,MAD2L1,SPC25,KIF4A,PHF19,HMGB2,AURKB,ASF1B,NOLC1,SKA1,CDC6,RAD18,NUF2,TCF19,CDK1,PTBP1,ASPM,RAD51,SKP2,CDT1,FEN1,RAD54L,RANBP1,TRIP13,DSCC1,NUSAP1,STIL,KIF18B,CKS1B,ITGB3BP	113	246	2382	16795	1.64670588959e-31	1.64670588959e-31	1.64670588959e-31
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT2	3.2379084301720956E-15	3.7668644974293506	TXNIP,ZC3HAV1,PLSCR1,SDF2L1,TRIM25,TRIM21,HERC6,BST2,PML,IFITM2,IFIT1,PARP9,PNPT1,OAS1,OAS2,STAT1,STAT2,PSMB9,UBE2L6,IFI35,DHX58,RSAD2,LAP3,DDX60,ISG15,DDX58,IRF1,IRF7,IRF9,BATF2,TAP1,DTX3L,SP110,NMI,PARP14,PARP10,TMEM140,CMPK2,USP18	39	73	2382	16795	1.86179734734896e-13	3.72359469469791e-13	3.69121561039619e-13
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT1	2.8702069161062646E-14	2.6188676982127865	NUP107,TXNIP,ZC3HAV1,AIF1L,PLSCR1,MITD1,CISH,RAP1A,BRIX1,BMF,SDF2L1,TNFRSF1A,ICAM1,TRIM21,HERC6,BST2,CSF1,LAMP1,NLRC5,PML,IFITM2,IFIT1,TOP3B,PARP9,HELB,NUPR1,PMF1,PNPT1,CASP7,AIM2,OAS1,OAS2,C3,EDEM2,STAT1,STAT2,STAT3,PSMB8,PSMB9,SOCS3,SBNO2,SLC25A1,UBE2L6,DHX58,RSAD2,LAP3,DDX60,ISG15,LGALS3BP,DDX58,IRF1,IRF9,RPL28,GSDMD,BATF2,TAP1,RHOBTB3,TARS,DTX3L,BAK1,NMI,RANBP1,TMEM140,CMPK2,USP18	65	175	2382	16795	1.1002459845074e-12	3.3007379535222e-12	3.24333381520008e-12
Cluster_3	TF_TG_PROXIMAL_FILTERED_TAF1	3.544353701828532E-12	1.8349411914495326	ATF3,TIPARP,MED22,CNPY4,ATAD2,BRIX1,SDF2L1,RNASET2,ARL4A,HNRNPA1,EIF3D,EIF3A,TRIM24,TRIM25,TRIB1,PTMA,PCNA,HNRNPA2B1,UBE2S,AMOTL2,MAN1A1,DCAKD,TROVE2,AGPAT4,TRA2B,TRA2A,RALY,HNRNPK,WDR43,RPS15A,RPL10A,SNRPG,MCL1,TPRN,RPL13A,DNAJC9,NSL1,HAUS8,RPS16,RPL18A,RPS18,RPS11,RPS10,SCFD1,RPS27,RPS24,XPO1,TOP3B,TUBB,CAPZA1,ZWILCH,PMF1,FAM83D,RPS4X,H2AFX,RPS3A,MDC1,RPLP1,RPLP0,CKS2,STAT1,PIM3,SLC16A3,SOCS1,SLC38A2,EEF2,EIF4A3,TM4SF1,MMADHC,ERI2,SNX5,CCT5,NPM1,STK17B,PHF19,HMGB2,HMGB1,TAF1D,MAT2A,RPL4,RPL5,RPL31,RPL8,RPL6,RPL7,RPL36,RPL35,RPL23,RPL24,RPL26,RPL28,PRDX1,SF3B3,RPL10,RPL12,RPL11,RPS3,RPL13,RPL15,RPL18,RPS7,RPS8,RPS5,GPT2,RPS6,RPSA,NCL,MPDU1,RPL7A,RPL35A,PNRC2,METAP2,B2M,GADD45A,ANP32E,CLIC1,RANBP1,KNTC1,PDIA3,RPL7L1,HSPA5,MAVS,POLH,FAM60A,HSPD1,GMDS,HSPE1	127	488	2382	16795	1.0190016892757e-10	4.07600675710281e-10	3.96967614604796e-10
Cluster_3	TF_TG_PROXIMAL_FILTERED_SPI1	5.77206721053463E-11	1.9632460519766513	TIPARP,AIF1L,PPFIBP2,PTAFR,FNTA,NEK2,BMF,SDF2L1,LY86,LCP1,FYN,BTK,APOBEC3B,SYK,LPXN,ELF1,CYTH4,HMOX1,IFIH1,ZEB1,ADCY7,FGD2,THG1L,ANKRD13A,CSK,SLC35B2,TRAF3IP3,RPS6KA1,HLA-B,PARVB,VAV1,CASP8,OAS1,DDAH2,DNASE2,LPIN1,UGT8,LYN,IKBKE,ELOVL1,EMP3,HLA-DMA,UCP2,PSMB8,NCF2,NCF4,MAPKAPK2,ISG20L2,MYD88,BIRC3,PTPN6,RASSF2,PTTG1IP,SNX8,RPL27A,ID3,CTSZ,CTSS,CD38,CD37,CTSB,CD53,LAT2,CCT5,CD68,CD86,OSTF1,TOR1AIP2,PHF19,IRF7,IRF5,BCL2A1,PDLIM2,RAN,GSDMD,LAPTM5,LSM2,GM2A,RPL36A,B2M,SP110,TREX1,PARP10,CLIC1,RHOC,RANBP1,MPEG1,ARHGAP25,ARHGAP24,NFKBIE,DOCK8,SASH3,ALOX5AP	93	334	2382	16795	1.32757545842296e-09	6.63787729211482e-09	6.40699460369344e-09
Cluster_3	TF_TG_PROXIMAL_FILTERED_MYC	9.491190169867008E-11	1.7123365719083603	MTHFD2,ATIC,ODC1,NRAS,CENPP,G3BP1,BRIX1,SDF2L1,BCAS1,RABGGTB,HNRNPA1,NOP58,EIF3E,EIF3B,LTV1,PPAN,ICAM1,SNRPD1,CCDC86,APRT,AHCY,EEF1B2,IL4R,POLG2,CAD,EEF1D,POLE3,RNH1,GTPBP4,NUP205,CEP72,HNRNPK,HNRNPF,WDR43,GNL3,GART,RPS15A,RRP1B,RPL10A,SNRPE,DNAJC2,POLR1C,LMF1,VARS,RPS18,RPS11,RALGDS,RPS25,RPS24,SPPL2B,ARHGDIA,LIG3,YBX1,RBM3,RASA3,THBS2,PPP2R3C,PREX1,RPLP0,RPLP2,RPS27A,SLC16A1,FTSJ3,MAG,KPNB1,SBNO2,SRD5A1,NFE2L2,SLC25A1,EIF4A1,IMP3,LARS,TSPAN4,SURF6,SNX8,SNX5,FKBP10,CTSC,CCT3,CCT2,HEATR1,EXOSC5,CCT5,NPM1,DCLRE1B,SLC1A5,PHF19,DDX21,TAF1D,MAT2A,DDX31,NUP35,RPL5,RPL32,SERPINE1,RPL8,RPL35,RPL21,RPL23,RPL22,RPL27,UBA52,NOLC1,GSDMD,PFAS,RPL10,RPL12,RPL14,RPL13,RPL15,RPL18,SULF2,RPS8,RPS5,RPS6,RPSA,NCL,NHP2,DNMT1,TARS,CDK4,IARS,PTBP1,PWP1,ANP32B,NME2,TUBD1,RANBP1,RSL1D1,TRIP13,RPL7L1,ALDH3B1,GMPR2,HSPD1,HSPE1,SSBP1	136	560	2382	16795	1.81914478255784e-09	1.09148686953471e-08	1.04403091868537e-08
Cluster_3	TF_TG_PROXIMAL_FILTERED_STAT3	3.157929709108994E-9	2.035585932148014	NUP107,C12ORF71,PANX1,PLSCR1,ODC1,CD274,SHC1,TNFRSF1A,ICAM1,TRIM25,TRIB1,DHRS13,HSD17B7,NFIL3,IL4R,PLD1,TNFAIP8,ETV6,NAMPT,CFB,SAMSN1,G0S2,LEPROT,PARP9,LIMA1,SVIL,PMF1,CASP4,AIM2,POC1A,GBP2,IQGAP1,VWA5A,STAT2,STAT3,S100A3,SOCS3,SBNO2,NPC1,BIRC3,FCGR2A,TM4SF1,KIF20A,ICK,HSCB,CTSE,CTSB,OSMR,HEATR1,DDX59,IRF1,IRF9,MVP,MYC,RPL35,S100A10,GSDMD,IFNGR1,TMEM173,ZFP36,F2R,TARS,DTX3L,CHEK2,CKS1B,HSPD1,GMDS,STOM,HSPE1	69	239	2382	16795	5.18802737925049e-08	3.63161916547534e-07	3.4421433829288e-07
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCL3	3.503291845234785E-8	2.1476567551656585	DDIT3,TXNIP,LARP7,AIF1L,MOV10,SDF2L1,CDC45,HNRNPA1,HNRNPAB,PPAN,ACTB,PTMA,HNRNPA2B1,POLG2,RAB34,MCM7,RPL13A,POLR1C,SLC35B2,RPS11,SCFD1,TOP3B,TUBB,ARHGDIA,PMF1,CBX3,DDAH2,MDC1,SLC25A1,VEZF1,PTPN6,P4HB,EIF4A1,RCC1,SNX5,RPL27A,KIF2C,CD68,PHF19,MAT2A,RPL36,PYCARD,RPS6,RPSA,MPDU1,TRAF4,PFN1,CLIC1,RANBP1,HSPA5,HIST1H1D,HIST1H1B,HIST1H1C	53	174	2382	16795	5.035982027525e-07	4.02878562202e-06	3.78355519285357e-06
Cluster_3	TF_TG_PROXIMAL_FILTERED_FOS	2.617727268018782E-7	1.653057822022425	CDCA3,CHAF1A,INCENP,CENPA,SHKBP1,LIMS1,SHC1,HSP90B1,G3BP1,SDF2L1,SP1,LRCH4,ITGB5,TNFRSF1A,BCAT1,CDC45,HNRNPA1,FBXO5,ATP6V1G1,TRIB1,CALR,PRPF40A,CTTNBP2NL,GBA,FAM196B,ORMDL2,UBE2C,CAV1,ELK3,BCL10,FAM126A,LAMP1,PGD,THOC6,SLC26A2,FANCF,TPP1,TNPO1,ARRDC4,TOP2A,PARP4,VGLL4,MLH1,PMF1,FAM83D,YBX1,DNM2,LPIN1,HEXA,ACTL6A,EMP1,GATAD2A,ZNF691,SLC25A45,S100A6,UPP1,P4HB,EIF4A1,TM4SF1,PTTG1IP,CCT3,TNFRSF12A,SPC25,CD93,STT3A,TMEM45A,SH3TC2,VIM,SERPINE1,CREB3L2,PRR11,SKA2,S100A10,HBP1,TCF19,ANXA2,ADAM9,AK2,CDK4,IARS,PTBP1,TRAF2,WBP1,WASF2,TXNRD1,CD109,CDR2,GADD45A,ANP32E,PRMT1,SGK1,MPZL1,AXL,ARHGAP19,HSPA5,ARHGAP24,CKS1B,TGFBR2	98	418	2382	16795	3.34487373135733e-06	3.0103863582216e-05	2.8009681767801e-05
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFYB	3.6612415203694496E-7	1.7626994122586064	TXNIP,CDCA3,CHAF1A,CENPA,SHKBP1,CENPK,CDKN3,SHC1,HSP90B1,G3BP1,SDF2L1,SP1,LRCH4,CDC45,FYN,HNRNPA1,HNRNPAB,FBXO5,ZBTB5,CALU,PRPF40A,CANX,ORMDL2,ETV4,RRM2,FAM126A,GART,SLC39A1,PGD,FANCF,MCM5,PLEKHH2,CEP152,ARRDC4,C14ORF80,TOP2A,NFYA,MLH1,PMF1,FAM83D,YBX1,H2AFX,DNM2,MYH9,PIF1,DYNLL1,SIRT2,GATAD2A,ZNF691,KPNA2,KPNB1,GGCT,HMG20B,ERAP1,P4HB,EIF4A1,KIF14,PAK4,SPC25,HMGB2,TMEM45A,CREB3L2,PRR11,SKA2,HBP1,TCF19,AK2,DUSP10,TRAF2,ASPM,WASF2,ANP32E,PRMT1,MPZL1,ARHGAP19,HSPA5,CKS1B	77	308	2382	16795	4.21042774842487e-06	4.21042774842487e-05	3.88091601159162e-05
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFKB1	1.825131094708569E-6	2.13660534819225	MITD1,HSP90B1,BMF,LCP1,ACTB,ICAM1,PTMA,LPXN,TNFAIP3,TAPBP,CRYZ,IFIH1,RFFL,SLC35B2,HLA-B,PMF1,FCHSD2,AIM2,SIRT2,STAT1,PSMB8,PSMB9,NCF2,BIRC3,PTPN6,RASSF2,CD86,IRF1,IRF5,BCL2A1,MAML2,NDE1,LAPTM5,TAP1,TRAF4,CFLAR,B2M,PFN1,ANP32E,NFKBIE	40	132	2382	16795	1.74908396576238e-05	0.000209890075891485	0.000189813633849691
Cluster_3	TF_TG_PROXIMAL_FILTERED_RFX5	6.48390386925546E-6	2.3502658830114753	TRIM26,NASP,TNFAIP8,HLA-DQA1,GART,HLA-DQB1,FANCG,TPP1,HAUS5,APOC1,HLA-B,PARVG,TOP2B,PMF1,CKS2,HLA-DMA,PSMB8,GATAD2A,PSMB9,MIA,MOG,GPD1,VCP,TAP2,TAP1,PNRC2,B2M,MYH14,ARAP1	29	87	2382	16795	5.3260638926027e-05	0.000745648944964378	0.000661358194664057
Cluster_3	TF_TG_PROXIMAL_FILTERED_EBF1	7.070097863142609E-6	1.7294409327820288	PTAFR,CENPM,CDC25A,IL6ST,TNFRSF14,LY86,TSPAN12,PGLS,FYN,MARCKSL1,PPAN,PLD1,STARD13,YTHDF2,TPP1,NLRC5,CSK,RFFL,SLC35B2,RPS6KA1,RPS11,TLN1,SLC44A2,SIPA1,CASP6,DNM2,MYH9,TMC6,NCF4,SH3GLB1,UPP1,PTPN6,IFI30,RASSF2,ST6GAL1,CTSA,PILRA,CTSZ,GNGT2,CD37,CCR6,LAT2,CD82,TBC1D1,IRF5,MVP,LAPTM5,ABI3,NAGLU,SEMA6A,DNMT1,SLC15A4,CFLAR,PTPN13,TPCN2,CCDC88B,CLIC4,PRMT1,GALNT10,ARID5A,NFKBIE,FGR,SASH3,S1PR2,BAX	65	265	2382	16795	5.42040836174267e-05	0.0008130612542614	0.000714079884177403
Cluster_3	TF_TG_PROXIMAL_FILTERED_SIN3A	4.958391369022506E-5	1.7626994122586062	CDCA3,SDF2L1,CDC45,PPAN,ACTB,CCDC86,PCNA,TGIF1,RRM2,PLK1,WDR46,DHRS1,MCM7,CKAP2L,SLC35B2,VARS,TINF2,SCFD1,TOP3B,FANCD2,PMF1,DDAH2,PPP2R3C,PSME1,GABARAP,STAT1,SLC25A1,RCC1,ERI2,SNX5,BRCA1,G2E3,CD68,PHF19,DDX21,AURKA,PRR11,SKA2,CDC6,ABHD4,RAD51,CLIC1,RANBP1,TRIP13,HSPA5,HIST1H1E,HIST1H1C,GMPR2,SHCBP1	49	196	2382	16795	0.000356384379648493	0.00570215007437588	0.00495839136902251
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCA4	8.013505280456164E-5	1.9490009761558573	SDF2L1,HNRNPA1,ACTB,HNRNPA2B1,POLG2,MCL1,RPL13A,SLC35B2,RPS18,RPS11,TUBB,CBX3,DDAH2,MDC1,S100A6,SLC38A2,PTPN6,RCC1,TM4SF1,KIF2C,NPM1,PHF19,MAT2A,MYC,PRDX2,ANXA2,ZFP36,RPSA,CLIC1,SGK1,RANBP1,HSPA5,HIST1H1E,HIST1H1C	34	123	2382	16795	0.000542090063089682	0.00921553107252459	0.0079333702276516
Cluster_3	TF_TG_PROXIMAL_FILTERED_TBP	1.0942429263290977E-4	1.7355809597623197	SDF2L1,HNRNPA1,PTMA,PCNA,HNRNPA2B1,NASP,UBE2S,HLA-DQA1,RPL10A,PLEKHG2,RPL13A,NSL1,RPS18,RPS26,RPS27,HIST1H2BB,PMF1,SRGN,H2AFX,RPS3A,RPLP1,RPLP0,EEF2,TM4SF1,NPM1,MAT2A,RPL8,RPL36,PRDX1,TRIM7,RPL10,RPL12,RPL11,RPL15,ZFP36,RPS8,RPS5,RPS6,RPSA,ANG,B2M,C8ORF4,ANP32E,MPZL1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	48	195	2382	16795	0.000699099647376924	0.0125837936527846	0.0107235806780252
Cluster_3	TF_TG_PROXIMAL_FILTERED_NFYA	1.2140073546973444E-4	1.616912242823684	TXNIP,CDCA3,CHAF1A,CENPA,SHKBP1,CENPK,SHC1,G3BP1,SDF2L1,SP1,LRCH4,CDC45,HNRNPA1,FBXO5,ZBTB5,CALU,CALR,PRPF40A,CANX,ORMDL2,RRM2,FAM126A,SLC39A1,PGD,FANCF,CEP152,ARRDC4,TOP2A,MLH1,PMF1,FAM83D,YBX1,H2AFX,DNM2,SIRT2,GATAD2A,ZNF691,KPNB1,GGCT,ERAP1,P4HB,EIF4A1,SPC25,STT3A,HMGB2,TMEM45A,CREB3L2,PRR11,SKA2,HBP1,TCF19,AK2,DUSP10,TRAF2,ASPM,WASF2,ANP32E,PRMT1,ARHGAP19,HSPA5,CKS1B	61	266	2382	16795	0.000734793925211551	0.0139610845790195	0.0117758713405642
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F1	2.6132887213745824E-4	1.4525948860279254	ORAI1,ATF3,CDCA4,SHMT1,EIF2AK2,SLC7A1,ATAD2,BLM,ARPC5,ITGB1,UHRF1,HNRNPAB,POLA1,DHRS13,APRT,PTMA,CRTAP,UBE2T,GNB4,AMOTL2,TNFAIP8,LMNB1,CAD,RRM2,GALE,SMC4,CDKN1B,USP1,CDKN2C,RRP1B,TMEM179B,TM7SF3,OIP5,SLC39A1,FANCA,SYNE2,LBR,RFC4,HAUS2,TFDP1,MCM3,MCM4,DNAJC9,MCM2,VAV2,TYMS,CBX3,BMPR1A,DCK,PPP2R3C,MDC1,EZH2,ARF6,SLC16A1,SOCS3,CDCA7L,DBF4,SLC25A24,MBOAT1,PRC1,TMPO,SNX5,VKORC1,NPM1,DCLRE1B,CCND3,CCNE2,CHD7,MAT2A,PRR11,ASF1B,NOLC1,SKA2,RDX,FA2H,TCF19,SSFA2,SULF2,CDK1,RBBP8,SKP2,CDT1,FEN1,TUBD1,TRIP13,DSCC1,NUSAP1,POLE,POLH	89	432	2382	16795	0.00150264101479038	0.0300528202958077	0.025087571725196
Cluster_3	TF_TG_PROXIMAL_FILTERED_RAD21	5.039528359308647E-4	1.3461616794713611	DPYSL3,TIPARP,AIF1L,PPFIBP2,SLC7A5,SLC7A7,SNX18,CISH,CD274,SDF2L1,ACO1,ARL4A,TMBIM1,DCTPP1,TNFRSF21,TRIB1,TRIB2,SEC14L5,DECR1,SDC1,DHRS13,AKAP12,CTTNBP2NL,AHCY,PCNA,NFIL3,FAM196B,TTF2,PPIB,NUP160,CAV1,TNFAIP3,RND2,RND3,HSD3B7,GPATCH4,EHD2,CDKN1C,WDR38,OLFML3,DHRS1,DHRS4,RPL10A,TM7SF3,SNRPE,CNP,SRGAP1,PLXNB3,ADAMTS1,SCRN2,CTDSP1,RAB13,VARS,RPL18A,TINF2,GPR37L1,FAM43A,TOP3B,PARP3,CLDN11,PXN,PMF1,ASNSD1,CASP8,DDAH2,KRTCAP2,EDEM2,ABTB2,TMC7,ZNF219,MAPKAPK3,ISG20L2,GPR84,SOCS2,SOCS1,PTPRE,SLC25A1,UBE2L6,IFI35,NUBP1,RCC1,SLC12A9,C7ORF49,N4BP2,CELA1,ICK,CCR5,CD63,DCLRE1B,SH3GL3,PDGFRA,MRO,PHF19,IRF9,MAML2,MYC,CREB3L2,S100A10,PRSS48,SULF2,ZFP36,SEMA6A,IGFBP3,TAP2,ANG,C15ORF39,GLTP,ANTXR1,SOX4,SGPL1,TREX1,GADD45G,STAG2,TNFAIP8L2,RHOC,SGK1,PRIM2,NPL,MAP4K5,RGS16,FMNL3,PMP22	122	639	2382	16795	0.00275974172057378	0.0579545761320494	0.0478755194134321
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCLAF1	0.0025947028564529623	1.7471003024156095	SDF2L1,LY86,HNRNPA1,ACTB,PTMA,POLG2,MCL1,SLC35B2,TOP3B,TUBB,PMF1,DDAH2,MDC1,PTPN6,RCC1,KIF2C,CD68,PHF19,RPS7,RHOBTB3,B2M,PFN1,CLIC1,RANBP1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	28	113	2382	16795	0.0129735142822648	0.298390828492091	0.241307365650126
Cluster_3	TF_TG_PROXIMAL_FILTERED_POU2F2	0.0033899438873919766	1.7805044568268749	PPAN,ACTB,PTMA,AHCY,PLEKHG2,CSK,SLC35B2,HLA-B,HIST1H2BB,RRAS2,STAT1,STAT3,PTPN6,EIF4A1,CD68,ZCWPW1,ZFP36,MPDU1,RPL7A,B2M,PFN1,HIST1H1D,HIST1H1E,HIST1H1B,HIST1H1C	25	99	2382	16795	0.0162434811270866	0.389843547050077	0.311874837640062
Cluster_3	TF_TG_PROXIMAL_FILTERED_PAX5	0.005763670448692131	1.59367344122011	TPST1,LRCH3,PPAN,ACTB,OTUD7B,APRT,PTMA,GBA,TIMM8A,WDR89,MKS1,KIFC1,CTDSP1,FAM43A,GNA13,WDHD1,HEXA,PSMB8,FRMD5,SOCS1,SOCS4,FOXN2,PTPN6,PTTG1IP,MICAL1,CD68,CYBA,DDX59,LAPTM5,ZFP36,RPS5,TFEB,HIST1H1E	33	146	2382	16795	0.0265128840639838	0.662822101599595	0.524494010830984
Cluster_3	TF_TG_PROXIMAL_FILTERED_ZBTB7A	0.0072803399803612326	1.5108852105073767	AIF1L,SDF2L1,ACTB,RRM2,SLC4A2,GAMT,ADAMTSL4,KAT2B,PLEKHG2,SLC35B2,VARS,VASP,TOP3B,CERCAM,DDAH2,ZBTB7B,FLNC,SLC16A3,FSCN1,SOCS1,SLC25A1,MDK,SLC12A4,PPP1R14B,N4BP2,RCOR2,CD63,PHF19,MYC,TMEM198,PLCB3,ZFP36,RPS8,TRAF4,ANP32B,CLIC1,PRMT1,RHOC,RANBP1	39	182	2382	16795	0.0311890592315032	0.837239097741542	0.651715733333062
Cluster_3	TF_TG_PROXIMAL_FILTERED_E2F6	0.007322648689135523	1.4208831764213863	FAM111A,SLC7A5,ODC1,GOLIM4,SDF2L1,TRIM59,CDC45,CDC16,CALU,GBA,SYCE2,GNB4,HNRNPF,PLLP,RRP1B,EBNA1BP2,FANCA,MCM4,HDAC2,RPS13,TINF2,DNA2,TMED1,MLF1,MLH1,ARHGDIA,FANCD2,CASP2,NCAPG,EZH2,SLC16A1,TXLNA,FOXN2,PIK3R3,N4BP2,XRCC2,CCDC122,AATF,PHF19,DDX31,RAN,RPL31,ASF1B,ZCWPW1,AK2,TRAF4,ANP32B,ZBTB8OS,RANBP1,PDIA4,PDE3B,GUSB,FMNL3	53	263	2382	16795	0.0311890592315032	0.842104599250585	0.651715733333062
Cluster_3	TF_TG_PROXIMAL_FILTERED_BCL11A	0.007996827274255658	1.9120807183822168	LARP7,DHFR,ACTB,PTMA,LPXN,CSK,PMF1,PTPN6,RCC1,CD68,IRF5,LAPTM5,ZFP36,CFLAR,MPEG1,HIST1H1D	16	59	2382	16795	0.0328441120192643	0.919635136539401	0.703720800134498
Cluster_3	TF_TG_PROXIMAL_FILTERED_CEBPB	0.00978233622444774	1.4565028007395058	DDIT3,ATF3,PRPF38A,MMP19,ETF1,TRIB3,TRIB1,NOL11,PCNA,NFIL3,C4ORF46,HMOX1,HNRNPF,RPL13A,RFFL,PYCR1,COTL1,ASNSD1,DBI,ATP5G2,RPS3A,ETFDH,POC1A,C2ORF76,SESN2,NFE2L2,ERI1,XRCC5,ANLN,TF,BRCA1,CCND3,AURKA,NUP35,CDC42SE1,CSF3R,ADAM9,IARS,ANG,ARHGAP24,ABCC3,SPRY4,MEIS1,LTBR	44	213	2382	16795	0.0387920229590169	1	0.851063251526953
Cluster_3	TF_TG_PROXIMAL_FILTERED_ELK4	0.011537349473924943	1.6892536034144976	SHC1,BRIX1,GNAI3,GPATCH4,SNRPE,MCL1,RPS18,PMF1,RBM3,ARF4,BCL2L12,SRD5A1,SURF6,RPL27A,CCT5,IRF3,RPL32,RPL24,RPL12,RPS6,C1ORF112,FEN1,CKS1B	23	96	2382	16795	0.0442265063167123	1	0.992212054757545
Cluster_3	TF_TG_PROXIMAL_FILTERED_IRF1	0.012418275814810302	2.266327815761065	ZC3HAV1,SDF2L1,TOP3B,PSMB8,PSMB9,ISG15,TAP2,TAP1,TMEM140	9	28	2382	16795	0.0460677973775221	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_HNF4A	0.015454645830822938	1.4164548848506657	LAPTM4A,TMBIM1,TRIM47,LTV1,NEU4,AHCY,EEF1B2,MAN1A1,ETV4,SARDH,CFB,NFATC3,TK1,HADHB,HADHA,DHRS1,MAP3K11,CTDSP1,NSL1,UGDH,C2,C3,BDH1,ZNF219,SLC16A3,NFE2L2,ATP7B,NSMCE1,CTSA,TF,CCR6,TMEM150A,AURKA,EPS8L2,ZFP36,ANG,CYP27A1,CARHSP1,CLIC1,ABCC3,GMPR2,LCAT,HSPD1,ERBB3,HSPE1	45	224	2382	16795	0.0551866116827053	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_GATA2	0.015836158135037172	1.3409492461353814	NDST1,AIF1L,LIMS1,SDF2L1,ITGA2,TNFRSF1A,SMARCA5,FAM196B,AMOTL2,TES,BCL10,SAMSN1,HNRNPF,PDCL,TNPO1,ANGPT2,PNP,PYCR2,SLC44A1,TOP3B,TLR4,FAM46C,ARHGDIB,PXN,PMF1,H2AFX,RASA3,CHIC2,HSPG2,FLI1,VWA5A,SLC25A1,PPP1R15B,CCL2,RCC1,ST6GAL1,TM4SF1,PTTG1IP,PLEKHA4,PICALM,PHF19,SH3TC2,SERPINE1,MYC,ANXA2,ANXA3,PLCB2,LPCAT2,FAM107B,ADAM9,RHOBTB3,RASAL3,TXNRD1,CFLAR,GADD45A,NMI,GNG12,RHOJ,SGK1,NPL,RANBP1,ALOX5AP	62	326	2382	16795	0.0551866116827053	1	1
Cluster_3	TF_TG_PROXIMAL_FILTERED_SMARCB1	0.01754089507550873	1.5733184836688383	SDF2L1,CDC45,HNRNPA1,ACTB,HNRNPA2B1,POLG2,THOC6,SLC35B2,CBX3,DDAH2,S100A6,PPP1R14B,PTPN6,RCC1,TNFRSF12A,PHF19,MAT2A,PRDX2,ANXA2,ZFP36,RPSA,CLIC1,RANBP1,ALDH3B1,HSPA5,HIST1H1E,HIST1H1C	27	121	2382	16795	0.0593294980495148	1	1
